speaker,previous,segment,following,onset,offset,dur,previousWord,word,followingWord,wordOnset,wordOffset,wordDur,previousText,text,followingText,textOnset,textOffset,textDur,position,wordposition,segments,previous_segs,following_segs,segment_original_segments,segment_source_segments,segment_phonological_segments,segment_type_segments,segment_manner_segments,segment_place_segments,segment_majorplace_segments,segment_voicing_segments,segment_rounding_segments,time,row_index
CA1HA_87,i,β,i,305.4827,305.5127,0.029999999999972715,ingeniería,civil,el,305.2927,305.7527,0.45999999999997954,Y además el componente técnico de la Universidad de Milán,que es muy reconocida en ingeniería civil,Había este otro componente músico,303.85265247675,305.823696779092,1.9710443023420225,medial,medial,β,i,i,β,B,b,consonant,approximant,bilabial,LABIAL,voiced,NotAp,305.4977,80
CA1HA_87,β,i,l,305.5127,305.5727,0.060000000000002274,ingeniería,civil,el,305.2927,305.7527,0.45999999999997954,Y además el componente técnico de la Universidad de Milán,que es muy reconocida en ingeniería civil,Había este otro componente músico,303.85265247675,305.823696779092,1.9710443023420225,medial,medial,i,β,l,i,i,i,vowel,high,front,FRONT,voiced,unrounded,305.54269999999997,81
CA1HA_87,i,l,a,305.5727,305.7527,0.18000000000000682,ingeniería,civil,el,305.2927,305.7527,0.45999999999997954,Y además el componente técnico de la Universidad de Milán,que es muy reconocida en ingeniería civil,Había este otro componente músico,303.85265247675,305.823696779092,1.9710443023420225,final,medial,l,i,a,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,305.6627,82
CA1HA_87,l,a,β,307.6778,307.7678,0.09000000000003183,civil,había,componente,307.6778,307.8978,0.22000000000002728,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,initial,medial,a,l,β,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,307.7228,83
CA1HA_87,a,β,i,307.7678,307.8178,0.049999999999954525,civil,había,componente,307.6778,307.8978,0.22000000000002728,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,β,a,i,β,B,b,consonant,approximant,bilabial,LABIAL,voiced,NotAp,307.7928,84
CA1HA_87,β,i,a,307.8178,307.8678,0.05000000000001137,civil,había,componente,307.6778,307.8978,0.22000000000002728,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,i,β,a,i,i,i,vowel,high,front,FRONT,voiced,unrounded,307.8428,85
CA1HA_87,i,a,e,307.8678,307.8978,0.03000000000002956,civil,había,componente,307.6778,307.8978,0.22000000000002728,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,final,medial,a,i,e,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,307.8828,86
CA1HA_87,a,e,s,307.8978,307.9278,0.029999999999972715,había,este,componente,307.8978,308.0378,0.13999999999998636,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,initial,medial,e,a,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,307.9128,87
CA1HA_87,e,s,t̪,307.9278,307.9578,0.03000000000002956,había,este,componente,307.8978,308.0378,0.13999999999998636,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,s,e,t̪,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,307.94280000000003,88
CA1HA_87,s,t̪,e,307.9578,308.0078,0.049999999999954525,había,este,componente,307.8978,308.0378,0.13999999999998636,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,t̪,s,e,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,307.9828,89
CA1HA_87,t̪,e,o,308.0078,308.0378,0.03000000000002956,había,este,componente,307.8978,308.0378,0.13999999999998636,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,final,medial,e,t̪,o,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,308.02279999999996,90
CA1HA_87,e,o,t̪,308.0378,308.1278,0.08999999999997499,este,otro,componente,308.0378,308.2678,0.2300000000000182,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,initial,medial,o,e,t̪,o,o,o,vowel,mid,back,BACK,voiced,rounded,308.0828,91
CA1HA_87,o,t̪,ɾ,308.1278,308.1978,0.06999999999999318,este,otro,componente,308.0378,308.2678,0.2300000000000182,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,t̪,o,ɾ,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,308.16279999999995,92
CA1HA_87,t̪,ɾ,o,308.1978,308.2178,0.020000000000038654,este,otro,componente,308.0378,308.2678,0.2300000000000182,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,ɾ,t̪,o,ɾ,R,R,consonant,tap,alveolar,CORONAL,unvoiced,NotAp,308.2078,93
CA1HA_87,ɾ,o,k,308.2178,308.2678,0.05000000000001137,este,otro,componente,308.0378,308.2678,0.2300000000000182,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,final,medial,o,ɾ,k,o,o,o,vowel,mid,back,BACK,voiced,rounded,308.2428,94
CA1HA_87,o,k,o,308.2678,308.3078,0.03999999999996362,otro,componente,componente,308.2678,309.3478,1.079999999999984,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,initial,medial,k,o,o,k,k,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,308.2878,95
CA1HA_87,k,o,m,308.3078,308.3578,0.05000000000001137,otro,componente,componente,308.2678,309.3478,1.079999999999984,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,o,k,m,o,o,o,vowel,mid,back,BACK,voiced,rounded,308.3328,96
CA1HA_87,o,m,p,308.3578,308.4278,0.06999999999999318,otro,componente,componente,308.2678,309.3478,1.079999999999984,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,m,o,p,m,m,m,consonant,nasal,bilabial,LABIAL,voiced,NotAp,308.39279999999997,97
CA1HA_87,m,p,o,308.4278,308.4978,0.06999999999999318,otro,componente,componente,308.2678,309.3478,1.079999999999984,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,p,m,o,p,p,p,consonant,stop,bilabial,LABIAL,unvoiced,NotAp,308.4628,98
CA1HA_87,p,o,n,308.4978,308.5778,0.08000000000004093,otro,componente,componente,308.2678,309.3478,1.079999999999984,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,o,p,n,o,o,o,vowel,mid,back,BACK,voiced,rounded,308.5378,99
CA1HA_87,o,n,e,308.5778,308.6378,0.060000000000002274,otro,componente,componente,308.2678,309.3478,1.079999999999984,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,n,o,e,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,308.6078,100
CA1HA_87,n,e,n,308.6378,308.6978,0.05999999999994543,otro,componente,componente,308.2678,309.3478,1.079999999999984,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,e,n,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,308.6678,101
CA1HA_87,e,n,t̪,308.6978,308.8278,0.1300000000000523,otro,componente,componente,308.2678,309.3478,1.079999999999984,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,n,e,t̪,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,308.76279999999997,102
CA1HA_87,n,t̪,e,308.8278,308.9578,0.12999999999999545,otro,componente,componente,308.2678,309.3478,1.079999999999984,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,t̪,n,e,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,308.8928,103
CA1HA_87,t̪,e,m,308.9578,309.3478,0.38999999999998636,otro,componente,componente,308.2678,309.3478,1.079999999999984,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,final,medial,e,t̪,m,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,309.1528,104
CA1HA_87,e,m,u,309.4678,309.5678,0.0999999999999659,componente,músico,componente,309.4678,310.0078,0.5399999999999636,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,initial,medial,m,e,u,m,m,m,consonant,nasal,bilabial,LABIAL,voiced,NotAp,309.51779999999997,105
CA1HA_87,m,u,s,309.5678,309.6678,0.10000000000002274,componente,músico,componente,309.4678,310.0078,0.5399999999999636,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,u,m,s,u,u,u,vowel,high,back,BACK,voiced,rounded,309.6178,106
CA1HA_87,u,s,i,309.6678,309.7778,0.11000000000001364,componente,músico,componente,309.4678,310.0078,0.5399999999999636,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,s,u,i,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,309.7228,107
CA1HA_87,s,i,k,309.7778,309.8478,0.06999999999999318,componente,músico,componente,309.4678,310.0078,0.5399999999999636,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,i,s,k,i,i,i,vowel,high,front,FRONT,voiced,unrounded,309.81280000000004,108
CA1HA_87,i,k,o,309.8478,309.9478,0.0999999999999659,componente,músico,componente,309.4678,310.0078,0.5399999999999636,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,medial,medial,k,i,o,k,k,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,309.89779999999996,109
CA1HA_87,k,o,p,309.9478,310.0078,0.060000000000002274,componente,músico,componente,309.4678,310.0078,0.5399999999999636,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,final,medial,o,k,p,o,o,o,vowel,mid,back,BACK,voiced,rounded,309.9778,110
CA1HA_87,o,p,w,310.0316,310.1016,0.06999999999999318,músico,pues,componente,310.0316,310.2816,0.25,que es muy reconocida en ingeniería civil,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,307.647791623396,310.031630045705,2.3838384223089975,initial,medial,p,o,w,p,p,p,consonant,stop,bilabial,LABIAL,unvoiced,NotAp,310.0666,111
CA1HA_87,p,w,e,310.1016,310.1516,0.049999999999954525,músico,pues,técnico,310.0316,310.2816,0.25,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,w,p,e,w,w,u,semivowel,approximant,labiovelar,LABIAL,voiced,rounded,310.1266,112
CA1HA_87,w,e,s,310.1516,310.2016,0.05000000000001137,músico,pues,técnico,310.0316,310.2816,0.25,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,e,w,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,310.1766,113
CA1HA_87,e,s,e,310.2016,310.2816,0.08000000000004093,músico,pues,técnico,310.0316,310.2816,0.25,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,s,e,e,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,310.2416,114
CA1HA_87,s,e,n,310.2816,310.3216,0.03999999999996362,pues,en,técnico,310.2816,310.3616,0.07999999999998408,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,e,s,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,310.3016,115
CA1HA_87,e,n,l,310.3216,310.3616,0.040000000000020464,pues,en,técnico,310.2816,310.3616,0.07999999999998408,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,n,e,l,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,310.34159999999997,116
CA1HA_87,n,l,a,310.3616,310.3916,0.029999999999972715,en,la,técnico,310.3616,310.4216,0.060000000000002274,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,l,n,a,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,310.3766,117
CA1HA_87,l,a,e,310.3916,310.4216,0.03000000000002956,en,la,técnico,310.3616,310.4216,0.060000000000002274,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,a,l,e,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,310.4066,118
CA1HA_87,a,e,s,310.4216,310.4516,0.029999999999972715,la,escala,técnico,310.4216,310.7316,0.3100000000000023,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,e,a,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,310.4366,119
CA1HA_87,e,s,k,310.4516,310.5316,0.08000000000004093,la,escala,técnico,310.4216,310.7316,0.3100000000000023,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,s,e,k,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,310.4916,120
