"speaker","previous","segment","following","onset","offset","dur","previousWord","word","followingWord","wordOnset","wordOffset","wordDur","previousText","text","followingText","textOnset","textOffset","textDur","position","wordposition","segments","previous_segs","following_segs","previous_source_segments","previous_phonological_segments","previous_type_segments","previous_manner_segments","previous_place_segments","previous_majorplace_segments","previous_voicing_segments","previous_rounding_segments","segment_source_segments","segment_phonological_segments","segment_type_segments","segment_manner_segments","segment_place_segments","segment_majorplace_segments","segment_voicing_segments","segment_rounding_segments","following_source_segments","following_phonological_segments","following_type_segments","following_manner_segments","following_place_segments","following_majorplace_segments","following_voicing_segments","following_rounding_segments","time","row_index"
"CA1HA_87","o","s","i",304.6027,304.7427,0.139999999999986,"muy","reconocida","en",304.2827,304.8627,0.580000000000041,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","s","o","i","o","o","vowel","mid","back","BACK","voiced","rounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded",304.6727,62
"CA1HA_87","s","i","ð",304.7427,304.8027,0.0600000000000023,"muy","reconocida","en",304.2827,304.8627,0.580000000000041,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","i","s","D","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp",304.7727,63
"CA1HA_87","i","ð","a",304.8027,304.8327,0.0299999999999727,"muy","reconocida","en",304.2827,304.8627,0.580000000000041,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","D","i","a","i","i","vowel","high","front","FRONT","voiced","unrounded","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",304.8177,64
"CA1HA_87","ð","a","e",304.8327,304.8627,0.0300000000000296,"muy","reconocida","en",304.2827,304.8627,0.580000000000041,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"final","medial","a","D","e","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","e","e","vowel","mid","front","FRONT","voiced","unrounded",304.8477,65
"CA1HA_87","a","e","n",304.8627,304.8927,0.0299999999999727,"reconocida","en","ingeniería",304.8627,304.9227,0.0600000000000023,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"initial","medial","e","a","n","a","a","vowel","low","central","CENTRAL","voiced","unrounded","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",304.8777,66
"CA1HA_87","e","n","i",304.8927,304.9227,0.0300000000000296,"reconocida","en","ingeniería",304.8627,304.9227,0.0600000000000023,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"final","medial","n","e","i","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded",304.9077,67
"CA1HA_87","n","i","ɲ",304.9227,304.9527,0.0299999999999727,"en","ingeniería","civil",304.9227,305.2927,0.370000000000005,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"initial","medial","i","n","N","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded","M","M","consonant","nasal","palatal","CORONAL","voiced","NotAp",304.9377,68
"CA1HA_87","i","ɲ","ç",304.9527,304.9827,0.0300000000000296,"en","ingeniería","civil",304.9227,305.2927,0.370000000000005,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","N","i","H","i","i","vowel","high","front","FRONT","voiced","unrounded","M","M","consonant","nasal","palatal","CORONAL","voiced","NotAp","H","h","consonant","fricative","glottal","PHARYNGEAL","unvoiced","NotAp",304.9677,69
"CA1HA_87","ɲ","ç","e",304.9827,305.0127,0.0299999999999727,"en","ingeniería","civil",304.9227,305.2927,0.370000000000005,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","H","N","e","M","M","consonant","nasal","palatal","CORONAL","voiced","NotAp","H","h","consonant","fricative","glottal","PHARYNGEAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",304.9977,70
"CA1HA_87","ç","e","ɲ",305.0127,305.0527,0.0400000000000205,"en","ingeniería","civil",304.9227,305.2927,0.370000000000005,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","e","H","N","H","h","consonant","fricative","glottal","PHARYNGEAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","M","M","consonant","nasal","palatal","CORONAL","voiced","NotAp",305.0327,71
"CA1HA_87","e","ɲ","j",305.0527,305.1027,0.0500000000000114,"en","ingeniería","civil",304.9227,305.2927,0.370000000000005,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","N","e","j","e","e","vowel","mid","front","FRONT","voiced","unrounded","M","M","consonant","nasal","palatal","CORONAL","voiced","NotAp","j","i","semivowel","approximant","palatal","CORONAL","voiced","unrounded",305.0777,72
"CA1HA_87","ɲ","j","e",305.1027,305.1327,0.0299999999999727,"en","ingeniería","civil",304.9227,305.2927,0.370000000000005,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","j","N","e","M","M","consonant","nasal","palatal","CORONAL","voiced","NotAp","j","i","semivowel","approximant","palatal","CORONAL","voiced","unrounded","e","e","vowel","mid","front","FRONT","voiced","unrounded",305.1177,73
"CA1HA_87","j","e","ɾ",305.1327,305.1727,0.0400000000000205,"en","ingeniería","civil",304.9227,305.2927,0.370000000000005,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","e","j","R","j","i","semivowel","approximant","palatal","CORONAL","voiced","unrounded","e","e","vowel","mid","front","FRONT","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",305.1527,74
"CA1HA_87","e","ɾ","i",305.1727,305.1927,0.0199999999999818,"en","ingeniería","civil",304.9227,305.2927,0.370000000000005,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","R","e","i","e","e","vowel","mid","front","FRONT","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded",305.1827,75
"CA1HA_87","ɾ","i","a",305.1927,305.2527,0.0600000000000023,"en","ingeniería","civil",304.9227,305.2927,0.370000000000005,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","i","R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded",305.2227,76
"CA1HA_87","i","a","s",305.2527,305.2927,0.0400000000000205,"en","ingeniería","civil",304.9227,305.2927,0.370000000000005,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"final","medial","a","i","s","i","i","vowel","high","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",305.2727,77
"CA1HA_87","a","s","i",305.2927,305.4227,0.129999999999995,"ingeniería","civil","",305.2927,305.7527,0.45999999999998,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"initial","medial","s","a","i","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded",305.3577,78
"CA1HA_87","s","i","β",305.4227,305.4827,0.0600000000000023,"ingeniería","civil","",305.2927,305.7527,0.45999999999998,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","i","s","B","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp",305.4527,79
"CA1HA_87","i","β","i",305.4827,305.5127,0.0299999999999727,"ingeniería","civil","",305.2927,305.7527,0.45999999999998,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","B","i","i","i","i","vowel","high","front","FRONT","voiced","unrounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded",305.4977,80
"CA1HA_87","β","i","l",305.5127,305.5727,0.0600000000000023,"ingeniería","civil","",305.2927,305.7527,0.45999999999998,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"medial","medial","i","B","l","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp",305.5427,81
"CA1HA_87","i","l","",305.5727,305.7527,0.180000000000007,"ingeniería","civil","",305.2927,305.7527,0.45999999999998,"Y además el componente técnico de la Universidad de Milán","que es muy reconocida en ingeniería civil","",303.85265247675,305.823696779092,1.97104430234202,"final","medial","l","i","","i","i","vowel","high","front","FRONT","voiced","unrounded","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","blank","blank","blank","blank","blank","blank","blank","blank",305.6627,82
"CA1HA_87","","a","β",307.6778,307.7678,0.0900000000000318,"","había","este",307.6778,307.8978,0.220000000000027,"","Había este otro componente músico","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.",307.647791623396,310.031630045705,2.383838422309,"initial","medial","a","","B","blank","blank","blank","blank","blank","blank","blank","blank","a","a","vowel","low","central","CENTRAL","voiced","unrounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp",307.7228,83
"CA1HA_87","a","β","i",307.7678,307.8178,0.0499999999999545,"","había","este",307.6778,307.8978,0.220000000000027,"","Había este otro componente músico","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.",307.647791623396,310.031630045705,2.383838422309,"medial","medial","B","a","i","a","a","vowel","low","central","CENTRAL","voiced","unrounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded",307.7928,84
"CA1HA_87","β","i","a",307.8178,307.8678,0.0500000000000114,"","había","este",307.6778,307.8978,0.220000000000027,"","Había este otro componente músico","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.",307.647791623396,310.031630045705,2.383838422309,"medial","medial","i","B","a","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded",307.8428,85
"CA1HA_87","i","a","e",307.8678,307.8978,0.0300000000000296,"","había","este",307.6778,307.8978,0.220000000000027,"","Había este otro componente músico","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.",307.647791623396,310.031630045705,2.383838422309,"final","medial","a","i","e","i","i","vowel","high","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded","e","e","vowel","mid","front","FRONT","voiced","unrounded",307.8828,86
"CA1HA_87","a","e","s",307.8978,307.9278,0.0299999999999727,"había","este","otro",307.8978,308.0378,0.139999999999986,"","Había este otro componente músico","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.",307.647791623396,310.031630045705,2.383838422309,"initial","medial","e","a","s","a","a","vowel","low","central","CENTRAL","voiced","unrounded","e","e","vowel","mid","front","FRONT","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",307.9128,87
"CA1HA_87","e","s","t̪",307.9278,307.9578,0.0300000000000296,"había","este","otro",307.8978,308.0378,0.139999999999986,"","Había este otro componente músico","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.",307.647791623396,310.031630045705,2.383838422309,"medial","medial","s","e","t","e","e","vowel","mid","front","FRONT","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",307.9428,88
